person_ID,trip_count,av_1,av_2,av_3,av_4,av_5,av_6,av_7,av_8,choice,shop_trip,leis_trip,dist_fac,tt_w,tt_b,tt_c,tc_c,acc_c,acc_time_4,tt_pt,tc_pt,acc_pt,trns_pt,freq_pt,distance_3,tt_ivt_3,tc_c_3,tt_ivt_1,tt_ivt_2,tt_ivt_4,tc_pt_4,wait_4,trns_4,freq_sof,Q1.1,Q1.2,Q1.3,Q1.4,Q1.6,Q1.16.1,Q1.10,Q2.2,hh_income_cat,hh_income,Q2.5_1,Q2.5_2,Q2.5_4,Q2.5_5,Q2.6_1,Q2.6_2,Q2.7,p_income,Q3.7,Q3.8,Q3.9
C041768,27,1,1,1,1,0,0,0,0,3,0,1,3.33675,40,11,7,1,9,11.1,5,0.8,12,0,7,3.4,7.983333333,0.7,38.1,11.46666667,4.4,0.4,0.016666667,0,12,22,3,5,4,1,3,2,4,1,1000,2,2,2,1,2,1,3,2000,1,2,2
U081467,27,0,1,1,1,0,0,0,0,3,0,1,12.95525,,22,12,1.5,3,9.066666667,27,2.8,10,0,10,7.032,11.18333333,1.4,81.8,23.05,41,4.4,5.033333333,1,15,26,3,7,4,1,3,2,1,3,5000,1,0,0,1,2,1,3,4000,2,2,1
V020605,26,0,0,0,0,1,1,0,1,6,1,0,0.4135,,,,,,0.533333333,,,,,,0.39,1.016666667,0.1,4.7,1,1.3,2.9,0.233333333,0,4,29,3,5,4,1,3,2,3,6,11000,1,0,0,4,1,1,3,2000,1,2,2
H481812,27,0,0,0,0,0,0,1,1,7,0,1,62.62925,,,,,,20.9,,,,,,58.677,47.36666667,14.1,699.1,201.8166667,73,33.6,15.73333333,2,20,32,2,7,5,1,3,2,4,5,9000,2,0,0,2,2,1,3,7000,1,2,2
Z1163044,26,0,0,1,1,0,0,0,0,3,0,0,44.474,,,37,14.6,3,17.11666667,55,16.2,12,1,10,46.974,41.7,12.2,501.2833333,142.0333333,46,23.8,12.93333333,2,20,60,2,5,5,1,3,1,1,5,9000,2,0,0,1,2,1,2,7000,1,1,2
H662523,27,0,1,1,1,0,0,0,0,2,0,1,7.389,,23,17,3.9,3,17.81666667,16,3.4,16,2,7,8.93,20.08333333,3.1,78.11666667,23.01666667,16.1,3.4,5.483333333,1,10,38,3,11,4,1,3,1,2,4,7000,1,0,0,5,2,1,3,7000,2,1,1
I1181025,27,0,1,1,1,0,0,0,0,3,0,1,15.32775,,50,35,5.2,6,4.666666667,41,7.2,3,3,7,19.903,27.85,5.2,156.0666667,48.05,41.4,5.8,6.083333333,2,10,54,2,5,5,1,1,2,4,5,9000,2,0,0,3,2,1,2,9500,1,2,1
B638436,27,0,0,0,0,1,1,0,1,6,1,0,1.5775,,,,,,9.6,,,,,,1.506,4.2,0.3,16.36666667,6.866666667,3,0.2,0.033333333,0,12,21,2,8,4,1,3,2,4,6,11000,1,0,0,5,2,1,2,750,1,2,2
R1788772,27,0,1,1,1,0,0,0,0,2,0,0,13.48975,,46,20,2.2,6,11.86666667,25,4.2,11,1,20,12.674,13.23333333,2.5,154.6666667,47.93333333,23,4.6,18.78333333,1,20,23,3,5,4,1,3,2,4,3,5000,1,0,0,1,2,1,3,4000,1,2,2
X710216,27,0,0,0,0,0,1,1,1,7,0,0,18.61475,,,,,,3.083333333,,,,,,19.531,21.86666667,2.5,209.1,53.23333333,30,4.3,0.016666667,0,30,30,2,10,4,1,2,2,1,2,3000,1,0,0,1,2,1,3,2000,2,1,1
U375917,26,1,1,0,1,0,0,0,0,4,0,1,5.6815,53,17,,,,6.7,18,0.8,6,1,3,7.711,18,2,55.68333333,16.71666667,15,0.6,0.1,0,4,51,3,1,3,1,3,1,4,5,9000,0,1,0,1,2,1,3,4000,1,2,2
T587826,27,0,1,1,1,0,0,0,0,3,0,1,6.6335,,24,7,1.4,3,1.183333333,10,4.5,2,0,20,6.147,6.9,0.2,74.1,23.11666667,14,7.2,0,0,20,57,2,1,4,1,2,1,1,7,13000,1,3,0,2,2,1,2,13000,2,1,1
M672592,27,0,0,1,1,0,0,0,0,3,0,0,36.34375,,,27,9,6,4.133333333,38,11.2,3,2,40,37.504,25.83333333,9,416.55,102.2,38,9,12.25,3,30,62,3,5,5,1,3,1,1,4,7000,2,0,0,0,2,1,2,750,1,2,1
M300738,27,0,0,1,1,0,0,0,0,3,0,0,51.57825,,,53,1.4,6,19.25,53,7.7,18,2,20,47.918,42.06666667,0,576.9333333,185.9166667,53,12.3,8.416666667,1,30,30,2,3,4,1,2,1,1,9,18000,2,0,0,1,2,1,2,13000,3,1,1
R297124,27,0,0,0,0,1,1,0,1,6,0,0,1.9735,,,,,,9.233333333,,,,,,2.467,7,0.6,18.4,5.35,5,2,0.016666667,0,3,39,2,2,4,1,3,2,2,4,7000,1,0,0,2,2,1,3,7000,2,1,2
Y151650,27,0,1,0,1,0,0,0,0,4,0,1,7.9055,,27,,,,11.96666667,19,6.2,11,0,15,7.423,13.36666667,2.6,89.05,28.3,24,5,0.666666667,0,20,39,2,11,5,1,3,2,2,5,9000,1,0,0,3,2,1,3,7000,1,1,1
B1440779,26,0,0,0,0,1,1,1,1,7,0,1,0.71075,,,,,,1.4,,,,,,0.673,1.316666667,0.1,6.883333333,2.5,3,2,0,0,6,26,2,11,4,1,1,1,4,4,7000,1,1,0,1,2,1,2,7000,1,1,1
V250581,27,0,1,1,1,0,0,0,0,3,1,0,6.129,,19,7,1.6,3,12.51666667,9,4.1,14,0,10,6.255,8.333333333,1.5,69.36666667,20.08333333,10.7,6.5,3.283333333,1,15,51,3,1,3,1,3,1,1,1,1000,1,1,0,1,2,2,3,2000,1,2,2
Z1008177,26,1,1,1,1,0,0,0,0,4,1,0,1.87825,22,6,4,1,6,9.333333333,3,1,8,1,10,1.879,3.4,0.5,20.96666667,6.016666667,2,0.2,0,0,5,63,2,11,6,1,1,1,4,9,18000,1,0,0,2,2,1,3,9500,1,1,1
E421373,27,0,0,0,0,1,1,0,1,5,1,0,1.87775,,,,,,5.416666667,,,,,,2.194,6.216666667,0.6,18.4,6.3,7,2.8,0.166666667,0,10,30,2,11,5,1,3,2,1,8,15000,2,0,0,2,2,2,3,9500,1,1,1
D194338,26,0,0,1,1,0,0,0,0,4,0,1,19.277,,,25,3.4,3,9.7,30,4,7,1,20,19.387,26.05,4.5,274.9666667,136.25,41,5.3,4,1,30,49,3,11,5,1,3,1,3,6,11000,2,2,0,4,2,1,2,4000,1,1,2
Q025865,27,0,1,1,1,0,0,0,0,3,0,0,13.39975,,46,19,3.2,9,4.3,30,7.5,3,2,20,15.054,16.96666667,3.6,138.8,48.31666667,32.5,8.3,17.03333333,2,20,33,2,3,5,1,3,2,4,4,7000,1,0,0,3,2,1,3,7000,1,1,2
L446123,27,0,1,1,1,0,0,0,0,3,0,0,14.1085,,43,15,5.1,3,3.5,29,8.4,3,2,30,13.174,15.35,3.4,147.9333333,42.93333333,32,9.2,2.983333333,1,60,27,2,5,5,1,3,1,1,2,3000,1,0,1,1,2,1,3,4000,1,2,2
C279331,27,0,1,1,1,0,0,0,0,3,0,1,20.018,,53,20,5.6,3,18.1,19,7,13,0,20,23.669,24.11666667,4.7,204.4666667,50.08333333,24,10.2,3.4,1,20,23,3,5,4,1,3,2,4,3,5000,1,0,0,1,2,1,3,4000,1,2,2
S048548,26,1,1,0,1,0,0,0,0,2,1,0,1.391,16,5,,,,9.55,3,3.9,9,0,20,1.322,3.25,0.3,15.73333333,3.533333333,2.3,3.1,0.25,0,15,26,2,1,4,1,3,2,4,9,18000,5,0,0,5,1,1,3,2000,1,2,2
N230860,26,0,0,1,1,0,0,0,0,3,1,0,15.848,,,15,2.8,6,14.36666667,25,3.6,13,2,20,15.944,18.96666667,3.7,197.9,62.05,25,3.6,1.116666667,1,20,52,2,5,5,1,2,1,1,3,5000,3,1,0,4,1,1,2,7000,3,1,1
R256541,26,0,1,1,1,0,0,0,0,2,0,0,11.37975,,36,15,3.1,3,3.45,21,3,4,1,20,11.715,11.56666667,4.1,133.7833333,34,23,4,3.016666667,1,15,45,2,11,5,1,3,1,1,8,15000,1,0,1,5,2,1,2,17500,2,1,1
I1959411,27,0,0,1,1,0,0,0,0,3,0,1,138.208,,,103,34.1,6,18.56666667,149,31.8,20,2,30,142.034,102.3666667,34.1,1499.083333,548.2,164.1,31.8,43.35,5,60,55,2,11,7,1,3,2,1,9,18000,1,0,0,0,2,2,2,17500,2,2,2
Z1096972,27,1,1,1,1,0,0,0,0,3,1,0,4.28025,43,14,9,0.8,6,8.4,13,0.8,6,1,20,3.725,5.816666667,0.9,45.18333333,13.9,14,0.7,0.016666667,0,30,61,2,6,5,1,3,2,1,7,13000,2,0,0,4,2,1,2,13000,1,1,1
W561408,27,0,0,0,0,1,1,1,1,6,0,0,2.569,,,,,,7.55,,,,,,2.987,7.45,0.7,31.11666667,11.86666667,3,3.2,0.016666667,0,7,55,2,3,5,1,3,1,2,4,7000,1,0,0,3,2,1,2,4000,1,2,2
F119943,27,0,1,1,1,0,0,0,0,3,1,0,9.251,,40,10,2.9,9,11.28333333,11,2.5,8,1,90,9.104,9.566666667,2.4,119.1833333,39.98333333,14,3.6,0.033333333,0,60,59,2,5,5,1,3,1,1,3,5000,2,0,0,3,2,1,2,7000,2,2,2
Z296126,27,1,1,1,1,0,0,0,0,2,1,0,2.50075,25,7,5,1.4,3,4.45,9,1.9,3,1,3,2.425,4.9,0.8,26.25,6.783333333,8,3,0,0,7,44,2,3,5,1,3,1,4,5,9000,1,0,0,4,1,2,3,9500,2,1,1
G305358,24,1,1,0,1,0,0,0,0,2,0,1,65.64,36,18,,,,16.55,7,2,7,2,20,66.649,52.38333333,18.3,747.2666667,229.1,28,8,0.816666667,0,15,30,3,5,4,2,1,2,1,3,5000,2,0,0,1,2,1,2,4000,1,2,1
I270420,27,1,1,0,1,0,0,0,0,2,0,1,3.069,32,12,,,,7.183333333,3,4.5,5,0,10,3.497,5.95,0.9,33.55,11.98333333,4,6,2.016666667,1,5,27,2,5,4,1,3,2,4,6,11000,1,0,0,1,1,1,3,4000,2,2,2
X1858518,27,0,1,1,1,0,0,0,0,3,1,0,7.983,,24,13,3.5,9,7.633333333,18,6.2,8,1,15,7.648,12.26666667,2,85.95,23.26666667,15,6,1.016666667,1,15,44,3,5,4,1,3,1,1,5,9000,2,0,0,1,2,1,2,4000,1,2,1
P011487,27,1,1,1,1,0,0,0,0,4,1,0,4.7495,58,15,11,1.4,2,19.63333333,8,1.2,20,0,10,4.757,8.416666667,1.4,54.85,15.31666667,7,0.6,0.316666667,0,12,27,2,5,4,2,4,2,1,3,5000,0,0,1,1,1,1,3,4000,1,2,2
H337120,27,0,1,1,1,0,0,0,0,3,1,0,6.407,,21,9,1.9,6,8.05,12,3.2,6,0,15,6.208,9.116666667,1.6,75.61666667,20.88333333,10,2.8,0,0,20,63,3,11,7,1,3,1,4,6,11000,1,1,0,2,1,1,2,9500,3,1,1
Y653703,27,0,0,1,1,0,0,0,0,4,0,1,91.376,,,91,37.5,6,11.65,76,41.8,11,2,10,95.982,72.88333333,25,1063.95,314.2666667,75.6,46,25.85,3,15,29,2,3,4,1,3,2,1,3,5000,3,0,0,4,2,1,2,7000,1,2,2
H059660,27,0,0,0,0,0,1,0,1,8,0,0,10.4775,,,,,,5.283333333,,,,,,11.292,15.83333333,3.1,116.4833333,38.76666667,32,2.1,1.016666667,1,5,29,3,5,4,2,1,2,3,2,3000,0,0,0,1,1,1,3,4000,1,1,1
Y695922,27,1,1,1,1,0,0,0,0,2,0,0,2.73975,34,11,6,1.5,3,8.95,7,1.9,10,0,15,2.616,4.683333333,0.7,33.73333333,10.2,6,2.8,0,0,12,42,2,3,5,1,3,1,2,5,9000,0,0,1,4,2,1,2,7000,1,1,1
O558022,27,0,1,1,1,0,0,0,0,3,0,1,9.46075,,34,18,3,6,11.53333333,15,2.8,13,0,7,9.804,19.95,2,112.0833333,35.78333333,13,3.1,2,1,5,23,3,11,4,1,3,1,2,7,13000,0,1,0,4,1,1,3,7000,2,2,2
E452422,27,0,1,1,1,0,0,0,0,3,1,0,14.13175,,45,19,4.8,9,19.26666667,30,6.9,21,0,90,16.518,22.05,4,143.9333333,42.65,30,7.6,4.016666667,1,60,30,3,11,5,1,3,2,1,4,7000,2,0,0,2,2,1,2,2000,1,2,2
E1905966,27,0,1,1,1,0,0,0,0,3,0,0,13.44925,,50,16,2.4,3,7.766666667,18,3.5,8,0,40,13.531,15.65,2.7,168.3833333,47.5,18,5.2,0,0,30,43,3,5,5,1,3,2,1,6,11000,2,0,0,4,2,1,3,2000,1,2,2
E253698,27,0,0,0,0,1,1,0,1,6,0,1,2.01275,,,,,,1.666666667,,,,,,2.527,5.3,0.5,22.75,5.85,6,3,0,0,7,52,2,5,5,1,3,2,4,3,5000,0,0,0,5,1,1,2,4000,3,1,1
S650112,26,0,0,1,1,0,0,0,0,4,0,1,147.8615,,,125,48.6,6,6.183333333,141,39.2,6,2,20,149.427,99.63333333,38.9,1573.516667,558.0666667,140.7,39.2,25.68333333,4,30,58,3,7,5,1,3,2,1,5,9000,1,0,0,1,2,1,3,7000,1,1,2
J081873,27,0,1,1,1,0,0,0,0,2,0,1,5.78375,,19,10,1.6,6,11.66666667,10,2.3,11,1,15,6.339,9.883333333,1.3,68.81666667,20.1,7,3.4,0.433333333,0,15,25,3,11,4,1,3,2,2,3,5000,1,0,0,3,1,2,3,7000,1,2,2
O654138,27,1,1,1,1,0,0,0,0,2,1,0,1.71925,16,5,3,1.8,9,10.28333333,5,6.2,9,0,7,1.436,4.316666667,0.7,17.21666667,5.316666667,4,6,0,0,5,43,2,11,5,1,3,2,4,9,18000,1,0,0,4,2,1,3,13000,1,1,1
O257663,27,0,1,0,1,0,0,0,0,2,0,0,8.6765,,33,,,,9,27,4.2,10,0,7,9.228,22.9,3.2,100.1333333,34.28333333,33.3,3.4,0,0,4,42,3,11,5,1,3,2,3,9,18000,0,0,0,3,1,1,3,7000,1,1,1
A140964,27,0,1,1,1,0,0,0,0,3,0,1,6.18475,,21,9,2.4,3,21.58333333,7,3.3,24,0,20,5.718,8.466666667,2.7,68.45,20.2,7,4.8,2.1,0,15,31,3,5,4,1,3,2,4,5,9000,1,0,0,2,2,1,3,2000,1,2,2
U412633,26,0,0,1,1,0,0,0,0,3,0,1,12.26125,,,17,4,3,19.98333333,29,10,18,1,20,9.403,14.45,4.4,98.78333333,32.01666667,40.5,8.8,19.36666667,2,20,38,3,11,5,1,3,2,4,9,18000,2,0,0,0,2,1,2,17500,3,1,1
X432566,27,0,1,1,1,0,0,0,0,3,1,0,13.771,,38,20,3.7,6,25.35,19,3.3,20,2,10,15.734,18.81666667,3.1,136.6666667,40.31666667,16,4.8,4.183333333,1,12,62,2,2,5,1,1,1,1,5,9000,1,1,0,0,2,1,2,9500,1,1,1
O385397,27,0,0,0,0,0,1,1,1,7,0,1,6.96725,,,,,,5.466666667,,,,,,5.441,7.533333333,1.4,60.33333333,19.41666667,27.8,3.1,2.166666667,1,15,28,3,1,5,1,3,2,4,6,11000,1,0,0,2,2,1,3,7000,1,2,2
C913534,26,0,0,1,1,0,0,0,0,4,0,1,30.59025,,,34,12.8,6,5.583333333,38,9.1,5,1,20,33.869,26.45,11.3,340.2333333,96.51666667,38,7.9,8.45,2,30,31,2,3,4,1,3,1,2,4,7000,1,1,0,0,2,1,3,7000,1,1,1
W569020,27,0,0,0,0,0,1,1,1,7,0,1,7.662,,,,,,21.51666667,,,,,,8.256,12.51666667,2,86.8,25.98333333,9,6.8,0.016666667,0,12,46,3,5,5,1,3,1,4,4,7000,1,1,0,5,2,1,2,7000,1,1,1
C364819,27,0,1,0,1,0,0,0,0,4,0,1,12.3675,,34,,,,14.43333333,31,3.5,16,0,7,14.237,15.46666667,3.9,139.5833333,35.28333333,39,2.8,0.016666667,0,7,21,3,6,4,2,1,2,2,4,7000,1,1,0,2,2,1,3,750,1,2,2
D065667,26,0,0,0,0,0,0,1,1,7,0,1,37.7965,,,,,,7.766666667,,,,,,39.667,33.91666667,13.9,426.2833333,113.4666667,44,4.8,35.15,3,30,37,3,6,5,1,3,1,1,6,11000,2,1,0,4,2,1,2,2000,1,1,1
M219887,27,0,1,1,1,0,0,0,0,4,0,1,14.3295,,41,21,2.4,3,18.35,15,2.9,17,2,15,15.958,17.63333333,3.2,157.6333333,39.4,15.3,2.9,3.516666667,1,15,51,3,5,5,1,3,2,1,7,13000,2,3,0,2,2,1,2,4000,1,2,2
E136703,27,1,1,1,1,0,0,0,0,3,1,0,4.33125,46,11,6,1.8,9,23.61666667,5,4.5,20,0,60,4.848,8.783333333,1,48.05,12.03333333,3,4.3,0.65,0,60,60,3,3,5,1,3,2,1,3,5000,1,0,1,0,2,1,3,4000,1,2,2
T124218,27,0,0,1,1,0,0,0,0,3,0,0,21.7495,,,29,4.7,3,15.18333333,15,8.1,14,0,10,23.803,24.28333333,6.2,227.9833333,66.43333333,16.4,6.5,3.383333333,1,6,46,2,11,4,1,3,2,3,9,18000,1,0,0,1,2,1,3,17500,2,1,1
P616980,27,0,1,1,1,0,0,0,0,3,1,0,15.55525,,41,22,3.6,3,2.033333333,34,8.3,3,0,30,17.063,22.13333333,3.4,161.8166667,41.45,28,10,0,0,30,21,2,5,4,1,3,2,1,2,3000,4,0,0,3,1,1,2,4000,1,2,2
E685333,25,1,1,0,1,0,0,0,0,2,0,1,51.9185,38,18,,,,16.2,8,3.2,7,2,15,59.002,51.56666667,11.8,588.2666667,167.6,38,6.1,5.883333333,1,20,22,3,5,4,1,1,2,3,3,5000,0,0,0,2,1,1,3,4000,1,1,1
T550794,27,0,1,1,1,0,0,0,0,3,0,0,12.2885,,39,20,2.9,3,14.96666667,22,3.6,16,2,10,11.26,23.2,2.3,126.0666667,39.33333333,22,2.9,7.066666667,2,9,59,3,3,5,1,3,1,4,8,15000,2,5,0,2,2,2,2,9500,1,1,1
X652753,27,0,0,0,0,0,1,1,1,7,0,1,7.57275,,,,,,12.13333333,,,,,,6.967,8.716666667,0.3,79.8,22.76666667,20,2.9,7.983333333,1,15,24,2,6,4,1,2,2,1,6,11000,3,0,2,4,2,1,2,4000,1,2,1
U1550828,27,0,0,0,0,1,1,0,1,8,0,0,2.23375,,,,,,8.083333333,,,,,,2.574,8.25,0.9,22.95,11.06666667,5.7,3.1,0,0,5,54,2,11,5,1,3,2,3,9,18000,1,0,0,5,2,2,2,30000,3,1,1
N654278,27,1,1,1,1,0,0,0,0,2,1,0,1.40125,15,7,5,1.4,6,1.683333333,3,1.9,2,0,15,1.783,4.35,0.5,15.08333333,7.15,3.8,3.1,0.033333333,0,12,48,2,11,5,1,3,1,2,8,15000,0,0,0,5,1,1,2,13000,2,1,1
E1164371,27,0,0,0,0,1,1,1,1,7,0,1,3.53875,,,,,,3.75,,,,,,3.423,4.966666667,0.9,36.83333333,8.733333333,7.5,3.1,0.433333333,0,30,60,3,5,5,1,3,2,1,5,9000,2,0,0,2,1,1,2,9500,2,1,1
U426891,26,0,1,1,1,0,0,0,0,4,0,1,8.01825,,28,17,1.9,6,14.1,19,3,10,0,10,7.788,16.33333333,1.9,81.61666667,27.78333333,16,2.4,0.533333333,1,9,32,2,11,4,1,3,1,2,6,11000,0,0,0,1,1,1,3,4000,2,1,1
W630637,27,0,0,1,1,0,0,0,0,3,0,1,21.0555,,,19,5.8,3,29.25,14,8.2,16,0,7,21.639,22.86666667,6.5,235.5166667,82.8,18,12,0,0,9,63,3,5,5,1,3,1,1,4,7000,1,0,0,2,2,1,2,2000,1,2,2
Z669591,27,0,1,1,1,0,0,0,0,3,1,0,6.01875,,18,11,1.8,3,23.48333333,8,10,16,0,10,6.371,9.616666667,1.3,66.28333333,18.61666667,10,9.6,0,0,15,48,2,3,5,1,3,1,4,7,13000,2,1,0,3,2,1,3,9500,2,2,1
F937580,27,1,1,0,1,0,0,0,0,4,0,0,3.60225,38,14,,,,1.783333333,16,1,3,0,10,4.284,12.15,1.2,38.33333333,14.85,13,0.5,0,0,7,51,3,5,4,2,1,2,3,3,5000,0,0,0,1,1,1,3,4000,1,1,1
K428274,26,0,0,0,0,0,1,1,1,7,0,0,14.08175,,,,,,5.166666667,,,,,,13.576,13.86666667,3.3,148.5,52.23333333,30,8.8,11.25,2,9,64,3,5,3,1,3,1,1,4,7000,1,0,0,0,2,1,3,7000,1,1,1
T533955,27,0,0,1,1,0,0,0,0,4,0,0,29.5595,,,43,4.8,3,19.91666667,29,5,22,1,15,29.332,38.66666667,7,355.6,106.4833333,21,3.5,5.733333333,1,15,64,2,11,5,1,3,1,1,5,9000,1,0,0,5,2,1,2,9500,1,1,1
V027524,27,0,0,1,1,0,0,0,0,3,0,0,46.481,,,57,7.5,7,14.43333333,65,10.4,17,2,30,49.883,45.4,10,445.6166667,147.3166667,65.2,13.9,18.8,2,30,53,3,7,3,1,4,1,1,5,9000,2,0,0,3,1,1,3,4000,1,1,1
V386929,27,1,1,1,1,0,0,0,0,2,1,0,4.677,51,18,10,1.9,6,24.56666667,8,3.5,16,0,3,4.448,7.75,1.1,51.4,18.5,8,3.4,0.083333333,0,7,60,3,11,5,1,3,2,2,7,13000,1,0,0,5,2,1,2,7000,1,1,1
B346622,26,1,1,0,1,0,0,0,0,1,1,0,1.4815,16,5,,,,9.9,4,0.8,11,0,10,1.888,4.75,0.5,15.11666667,4.35,2.2,0.2,0.733333333,0,9,39,2,11,5,1,3,2,4,6,11000,0,0,0,2,1,1,3,9500,1,2,1
Z068829,27,0,0,1,1,0,0,0,0,3,0,1,29.025,,,23,12.4,4,9.3,64,12.1,11,1,40,20.985,23.25,9.9,247.9666667,78.98333333,53.35,16.2,21.6,2,30,43,3,1,4,1,4,2,1,3,5000,2,0,1,1,1,1,2,4000,2,2,1
B1269498,27,0,0,0,0,0,1,1,1,7,0,1,8.42425,,,,,,7.466666667,,,,,,8.425,13.91666667,1.7,94.6,26.15,24,3.4,2,1,10,40,2,1,5,1,3,1,4,5,9000,2,0,0,2,2,2,2,7000,1,1,1
F01221,27,0,0,1,1,0,0,0,0,3,0,1,86.482,,,68,15.8,9,10.85,67,28.4,8,4,7,87.731,63.2,17.5,985.8833333,289.7,67.2,41.6,15.73333333,3,12,27,3,5,4,1,3,1,4,9,18000,5,0,0,1,2,1,2,7000,1,1,1
H520422,27,1,1,1,1,0,0,0,0,2,1,0,3.453,38,11,7,1.2,9,2.083333333,12,1.2,3,1,10,3.301,7.533333333,0.7,40.05,11.26666667,11,0.5,9.016666667,1,12,31,2,6,4,1,3,1,4,4,7000,0,1,0,2,2,1,3,7000,1,1,2
V716647,26,1,1,0,1,0,0,0,0,2,0,1,1.02325,11,5,,,,5.7,3,1.2,6,0,7,1.441,5.033333333,0.3,10.86666667,2.783333333,1,0.1,0.016666667,0,8,49,3,11,4,1,3,1,2,3,5000,0,0,0,1,1,1,3,4000,1,1,1
Q934357,27,0,1,1,1,0,0,0,0,2,1,0,7.97975,,24,10,2.3,3,8.416666667,25,8,8,1,30,8.093,6.916666667,2.2,79.65,23.86666667,25,9.6,11,1,30,55,2,5,4,2,1,2,1,2,3000,1,0,0,1,2,1,2,2000,3,2,1
K212318,27,0,0,0,0,1,1,1,1,7,0,1,1.51225,,,,,,8.066666667,,,,,,1.711,4.433333333,0.8,15.8,4.466666667,3,0.2,0.016666667,0,9,20,3,6,4,1,3,2,2,6,11000,1,0,0,2,2,1,2,2000,1,2,2
U1696518,27,0,0,0,0,0,1,0,1,8,0,1,6.2665,,,,,,12.53333333,,,,,,5.91,7.433333333,2.8,74.65,17.88333333,19,0.9,24.95,1,30,22,2,6,4,1,3,2,1,1,1000,2,1,0,4,2,1,2,2000,1,1,1
T668335,27,0,1,1,1,0,0,0,0,3,0,0,14.85825,,44,18,4,6,10.4,10,4.5,11,0,15,16.139,15.66666667,3.2,164.3333333,41.91666667,11,3.6,1.133333333,1,9,50,3,11,5,1,3,2,4,8,15000,1,0,0,3,2,1,3,9500,1,1,1
C076220,27,0,0,0,0,0,0,1,1,7,0,0,18.1725,,,,,,8.916666667,,,,,,13.185,16.05,6.2,132.4333333,44.43333333,41,4.7,11.26666667,2,30,51,2,10,4,1,4,1,1,5,9000,2,0,0,1,2,1,2,9500,2,2,1
M1298698,27,0,0,1,1,0,0,0,0,3,0,0,36.46675,,,26,12,3,9.9,32,14.7,7,3,7,39.808,31.63333333,13.3,394.9833333,132.9166667,40,21.6,31.5,3,12,31,2,11,4,1,3,1,4,8,15000,1,1,0,2,2,1,3,7000,1,1,1
Y652878,27,0,0,1,1,0,0,0,0,3,0,0,50.186,,,45,7.9,9,21.05,61,8.3,23,1,40,57.766,55.68333333,11.6,574.9166667,202.3666667,51,7.2,2.083333333,1,30,33,2,5,4,1,3,2,1,5,9000,2,0,0,2,2,1,3,4000,1,2,1
C253048,27,0,0,0,0,0,1,0,1,8,0,0,6.0655,,,,,,5.1,,,,,,6.327,14.06666667,1.6,66.95,16.91666667,7,2,0.016666667,0,12,34,3,5,5,1,3,2,1,7,13000,1,0,0,4,2,1,3,4000,1,2,2
X463814,27,0,0,1,1,0,0,0,0,3,0,1,32.65275,,,52,7.6,3,11.35,57,8.6,12,2,30,31.596,35.98333333,11.1,365.7666667,125.4833333,52,6,7.566666667,2,30,29,3,3,5,1,3,2,1,5,9000,2,1,0,2,2,1,2,2000,1,2,2
Z320098,27,0,0,0,0,0,1,0,1,8,0,0,12.41575,,,,,,6.9,,,,,,16.534,19.31666667,5,121.5166667,37.75,31.4,6.8,4.666666667,1,10,32,3,5,5,1,3,2,4,4,7000,1,0,0,1,2,1,3,7000,1,1,1
L309258,27,0,1,1,1,0,0,0,0,3,0,0,12.8535,,45,20,5.6,3,18.26666667,19,8.9,17,0,10,13.262,18.2,6.2,151.65,44.75,16,9.8,0.016666667,0,10,40,3,3,5,1,3,1,4,9,18000,2,0,0,2,2,1,2,9500,1,1,1
Y135347,26,1,1,1,1,0,0,0,0,3,0,1,3.079,31,9,8,0.9,9,7.933333333,12,2.5,9,1,10,2.624,7.966666667,0.6,32.46666667,8.9,13,2.8,4.05,1,5,28,2,11,4,1,3,2,2,4,7000,1,0,0,1,1,2,3,4000,2,1,2
N657783,26,0,1,0,1,0,0,0,0,2,0,0,9.78225,,29,,,,17.51666667,8,2.2,16,0,15,10.472,15.95,2.9,112.8666667,30.86666667,8,2.9,0,0,12,38,2,5,4,2,1,2,2,3,5000,0,0,0,1,1,1,3,4000,1,2,1
W225642,27,0,1,1,1,0,0,0,0,3,1,0,12.3655,,39,17,1.8,9,12.86666667,16,2.4,12,1,20,11.846,14.05,2.4,131.25,38.61666667,19.4,1.9,3.233333333,1,15,20,3,5,4,1,3,2,1,5,9000,1,0,0,3,2,2,2,4000,2,2,2
L692151,27,0,0,1,1,0,0,0,0,4,0,0,111.33375,,,101,32.8,6,15,135,21.4,11,2,15,111.035,79.9,28.9,1274.45,369.95,112.5,14.9,13.58333333,3,20,61,2,1,5,1,3,1,4,8,15000,1,0,0,5,2,1,2,13000,2,1,1
Q294795,27,0,1,1,1,0,0,0,0,4,0,1,12.0845,,42,24,2.8,3,3.55,25,3.6,3,2,7,15.838,15.65,3.8,132.9,40.35,28,3.6,6,1,7,45,3,7,4,1,1,1,2,3,5000,0,0,0,2,1,1,3,4000,1,1,1
C257224,26,0,0,0,0,1,1,0,1,6,0,0,2.33675,,,,,,7.716666667,,,,,,2.042,4.533333333,0.5,22.76666667,5.966666667,5.9,2.1,0.783333333,0,15,40,3,11,5,1,3,2,4,5,9000,1,0,1,4,2,1,2,2000,3,1,1
